parcl_property_id,event_type,event_name,event_date,price,address,city,county_name,BG_ID,latitude,longitude,property_type,bedrooms,bathrooms,square_footage,year_built,price_sf
456640431,SALE,SOLD,2024-08-16,679900.0,2053 BEN T HUIET HWY,,Habersham,131370002032,34.691949,-83.632694,Single family,4.0,4.5,2076.0,2024.0,327.504816955684
453317504,SALE,SOLD,2024-05-02,375000.0,3160 OLD CANNON BRIDGE RD,,Habersham,131370006032,34.567549,-83.584646,Single family,3.0,2.0,1738.0,2021.0,215.76524741081704
434243023,SALE,SOLD,2024-03-12,429000.0,1031 SUTTON MILL RD,,Habersham,131370002034,34.642308,-83.5349252,Single family,3.0,2.5,1800.0,2023.0,238.33333333333334
258206057,SALE,SOLD,2024-03-29,295900.0,462 HARVEST CHURCH RD,,Habersham,131370002041,34.633268,-83.604158,Single family,4.0,3.5,1571.0,2024.0,188.35136855506047
213246540,SALE,SOLD,2023-11-29,797500.0,335 ORCHARD CREEK DR,,Habersham,131370002033,34.695478,-83.455928,Single family,4.0,3.5,3172.0,2023.0,251.4186633039092
199129097,SALE,SOLD,2023-09-26,459900.0,201 STERLING MEADOWS DR,,Habersham,131370005021,34.580921,-83.512426,Single family,4.0,2.5,2480.0,2023.0,185.44354838709677
198750694,SALE,SOLD,2023-08-17,343970.0,245 MAGNOLIA VILLAS DR,Cornelia City,Habersham,131370006041,34.504919,-83.554449,Single family,4.0,2.0,2100.0,2023.0,163.7952380952381
197985824,SALE,SOLD,2023-01-26,279350.0,813 BLOSSOM LN,,Habersham,131370006041,34.5059,-83.559,Single family,3.0,2.0,1602.0,2022.0,174.37578027465668
197833145,SALE,SOLD,2024-08-29,327000.0,188 FAIRVIEW MEADOWS DR,,Habersham,131370005022,34.58059,-83.57776,Single family,3.0,2.0,1500.0,2023.0,218.0
197833145,SALE,SOLD,2024-01-16,319000.0,188 FAIRVIEW MEADOWS DR,,Habersham,131370005022,34.58059,-83.57776,Single family,3.0,2.0,1500.0,2023.0,212.66666666666666
197134760,SALE,SOLD,2023-03-24,264550.0,550 CYPRESS DR,Mount Airy Town,Habersham,131370004003,34.528538,-83.475891,Single family,3.0,2.0,1306.0,2022.0,202.56508422664623
174790413,SALE,SOLD,2023-07-06,680000.0,275 GLAZENWOOD DR,,Habersham,131370002033,34.698803,-83.462111,Single family,4.0,3.0,2648.0,2020.0,256.797583081571
171056462,SALE,SOLD,2023-09-21,55000.0,138 VILLAGE DR,Clarkesville City,Habersham,131370003002,34.607292,-83.520351,Single family,3.0,3.0,1902.0,2022.0,28.916929547844376
114536161,SALE,SOLD,2023-04-28,125000.0,3114 OAKEY MOUNTAIN RD,,Habersham,131370002032,34.734942,-83.556608,Single family,2.0,2.0,1373.0,2023.0,91.04151493080845
114536161,SALE,SOLD,2023-03-02,150000.0,3114 OAKEY MOUNTAIN RD,,Habersham,131370002032,34.734942,-83.556608,Single family,2.0,2.0,1373.0,2023.0,109.24981791697014
94755423,SALE,SOLD,2024-10-07,352500.0,622 HUNTINGTON LN,,Habersham,131370005023,34.534601,-83.554308,Single family,3.0,3.5,1732.0,2021.0,203.52193995381063
92846424,SALE,SOLD,2024-08-09,200000.0,223 CARIBOU LN,,Habersham,131370001001,34.642535,-83.477324,Single family,4.0,2.0,2160.0,2022.0,92.5925925925926
76843576,SALE,SOLD,2023-05-15,289000.0,453 HIGHLAND POINTE DR,Baldwin City,Habersham,131370006012,34.489531,-83.589021,Single family,3.0,2.5,1710.0,2020.0,169.00584795321637
68661765,SALE,SOLD,2023-08-07,360000.0,249 HUNTINGTON MANOR CT,,Habersham,131370005023,34.533794,-83.557815,Single family,4.0,3.5,2486.0,2020.0,144.81094127111825
66468006,SALE,SOLD,2024-02-20,975000.0,203 WINDROSE MEADOW LN,,Habersham,131370003001,34.595613,-83.512941,Single family,3.0,3.0,3622.0,2020.0,269.1882937603534
455732624,SALE,SOLD,2024-06-28,299000.0,949 SMITH LOOP,,Habersham,131370006032,34.5535731,-83.5874669,Single family,4.0,2.0,1488.0,2024.0,200.94086021505376
455380222,SALE,SOLD,2024-04-30,315900.0,3039 STATE HIGHWAY 17,,Habersham,131370002041,34.62767,-83.60109,Single family,3.0,2.0,1504.0,2024.0,210.03989361702128
433511898,SALE,SOLD,2024-04-30,315900.0,3049 HIGHWAY 17,,Habersham,131370002041,34.627422,-83.60493,Single family,3.0,2.0,1503.0,2024.0,210.17964071856287
274894817,SALE,SOLD,2024-08-28,305900.0,500 HARVEST CHURCH RD,,Habersham,131370002041,34.6312802,-83.6048909,Single family,4.0,2.5,1571.0,2024.0,194.71674092934435
199011742,SALE,SOLD,2023-07-31,640000.0,208 NORTHERN SPY,,Habersham,131370002033,34.6929568,-83.4599995,Single family,4.0,3.5,2963.0,2022.0,215.99730003374958
198721122,SALE,SOLD,2023-08-17,475000.0,304 WINDSONG RIDGE DR,,Habersham,131370002012,34.6281938,-83.5926968,Single family,4.0,2.0,1920.0,2023.0,247.39583333333334
197986614,SALE,SOLD,2022-12-22,301365.0,241 MAGNOLIA VILLAS DR,Cornelia City,Habersham,131370006041,34.50466,-83.55699,Single family,4.0,2.0,1830.0,2022.0,164.68032786885246
197984194,SALE,SOLD,2023-02-15,279350.0,189 MAGNOLIA VILLAS DR,Cornelia City,Habersham,131370006041,34.50447,-83.55726,Single family,3.0,2.0,1727.0,2022.0,161.75448755066589
197976961,SALE,SOLD,2023-04-04,359800.0,247 MAGNOLIA VILLAS DR,Cornelia City,Habersham,131370006041,34.504961,-83.55442,Single family,5.0,3.5,2709.0,2022.0,132.81653746770027
197521175,SALE,SOLD,2023-02-23,347000.0,2486 HIGHWAY 115,,Habersham,131370002011,34.592993,-83.600567,Single family,4.0,3.0,2146.0,2022.0,161.69617893755824
197480541,SALE,SOLD,2023-09-27,525000.0,357 STERLING MEADOWS CT,,Habersham,131370005021,34.579506,-83.511375,Single family,4.0,3.0,2240.0,2022.0,234.375
197280609,SALE,SOLD,2024-03-14,65000.0,718 WILBANKS RD,,Habersham,131370006012,34.48411,-83.58966,Single family,4.0,4.5,2646.0,2021.0,24.565381708238853
197161172,SALE,SOLD,2022-12-29,375000.0,417 STONINGTON DR,,Habersham,131370001001,34.611422,-83.433546,Single family,3.0,2.0,1780.0,2022.0,210.67415730337078
77873217,SALE,SOLD,2023-12-28,390000.0,228 HUNTINGTON MANOR CT,,Habersham,131370005023,34.53273,-83.557612,Single family,3.0,3.5,2415.0,2020.0,161.49068322981367
72292979,SALE,SOLD,2023-03-28,335000.0,557 HUNTINGTON LN,,Habersham,131370005023,34.532801,-83.555125,Single family,4.0,2.5,2112.0,2020.0,158.61742424242425
458713965,SALE,SOLD,2024-07-30,394291.0,140 APPLEWOOD WAY,Homer Town,Banks,130119702001,34.362576,-83.490744,Single family,4.0,2.5,2352.0,2024.0,167.64073129251702
458710649,SALE,SOLD,2024-08-15,403457.0,146 APPLEWOOD WAY,Homer Town,Banks,130119702001,34.362576,-83.490744,Single family,5.0,4.5,2608.0,2024.0,154.69976993865032
456107923,SALE,SOLD,2024-08-29,411387.0,135 SWALLOWTAIL LN,Homer Town,Banks,130119702001,34.362576,-83.490744,Single family,3.0,2.5,1933.0,2024.0,212.82307294361098
456030962,SALE,SOLD,2024-07-22,612281.0,108 PLANTERS OAK,Baldwin City,Banks,130119701002,34.458822,-83.549474,Single family,3.0,5.5,2600.0,2024.0,235.4926923076923
455953040,SALE,SOLD,2024-05-20,391942.0,137 SWALLOWTAIL LN,Homer Town,Banks,130119702001,34.362576,-83.490746,Single family,3.0,3.5,1933.0,2024.0,202.76357992757372
453228754,SALE,SOLD,2023-09-13,85000.0,1291 CAUDELL RD,,Banks,130119701003,34.409389,-83.453795,Single family,1.0,1.0,480.0,2022.0,177.08333333333334
433901530,SALE,SOLD,2023-11-28,299990.0,161 SWEET BRIAR WAY,Homer Town,Banks,130119702001,34.36234,-83.49315,Single family,3.0,2.0,1875.0,2023.0,159.99466666666666
433718365,SALE,SOLD,2023-11-22,334360.0,200 SWEET BRIAR WAY,Homer Town,Banks,130119702001,34.36266,-83.4931,Single family,5.0,3.0,2514.0,2023.0,132.9992044550517
433695084,SALE,SOLD,2023-11-02,321990.0,191 SWEET BRIAR WAY,Homer Town,Banks,130119702001,34.36258,-83.4932,Single family,3.0,2.0,2570.0,2023.0,125.28793774319067
304462308,SALE,SOLD,2024-03-06,378440.0,133 MUSCADINE PASS,Homer Town,Banks,130119702001,34.362576,-83.490744,Single family,4.0,4.5,2189.0,2023.0,172.88259479214253
279853153,SALE,SOLD,2023-09-29,329990.0,198 SWEET BRIAR WAY,Homer Town,Banks,130119702001,34.362747,-83.49316,Single family,4.0,3.0,2570.0,2023.0,128.40077821011673
279835598,SALE,SOLD,2023-09-29,321246.0,165 SWEET BRIAR WAY,Homer Town,Banks,130119702001,34.362396,-83.493095,Single family,4.0,3.0,2570.0,2023.0,124.99844357976653
258219749,SALE,SOLD,2024-10-07,465000.0,1504 MCCOY BRIDGE RD,,Banks,130119702003,34.313961,-83.460264,Single family,4.0,3.0,2281.0,2021.0,203.85795703638755
258160986,SALE,SOLD,2024-05-20,391942.0,144 MUSCADINE PASS,Homer Town,Banks,130119702001,34.362576,-83.490744,Single family,3.0,2.5,1933.0,2023.0,202.76357992757372
258160986,SALE,SOLD,2023-12-04,371172.0,144 MUSCADINE PASS,Homer Town,Banks,130119702001,34.362576,-83.490744,Single family,3.0,2.5,1933.0,2023.0,192.01862390067254
199010942,SALE,SOLD,2023-08-31,329990.0,151 SWEET BRIAR WAY,Homer Town,Banks,130119702001,34.361122,-83.49286,Single family,4.0,3.0,2570.0,2023.0,128.40077821011673
198565033,SALE,SOLD,2023-04-26,347900.0,149 PEACHWOOD LN,Homer Town,Banks,130119702001,34.360763,-83.491618,Single family,4.0,3.0,2142.0,2023.0,162.41830065359477
198548606,SALE,SOLD,2023-06-22,379900.0,138 WILD TURKEY PASS,Homer Town,Banks,130119702001,34.36097,-83.49316,Single family,3.0,3.0,2283.0,2023.0,166.40385457731057
198277477,SALE,SOLD,2023-09-18,412900.0,6612 RIVER STATION DR,,Banks,130119703001,34.377724,-83.599625,Single family,4.0,3.5,2231.0,2022.0,185.0739578664276
198257998,SALE,SOLD,2024-04-12,446686.0,281 EAGLE HEIGHTS DR,,Banks,130119703003,34.30258,-83.544685,Single family,4.0,3.5,2721.0,2023.0,164.16244027930907
198111390,SALE,SOLD,2023-09-20,675000.0,2025 HIGHWAY 323,,Banks,130119703001,34.320471,-83.623187,Single family,4.0,3.0,2352.0,2022.0,286.98979591836735
197750107,SALE,SOLD,2023-05-19,385750.0,6595 RIVER STATION DR,,Banks,130119703001,34.377724,-83.599625,Single family,4.0,2.5,2577.0,2023.0,149.6895615056267
197280508,SALE,SOLD,2022-12-09,378900.0,6564 RIVER STATION DR,,Banks,130119703001,34.377724,-83.599625,Single family,4.0,2.5,2484.0,2022.0,152.53623188405797
197279929,SALE,SOLD,2022-12-09,369820.0,6571 RIVER STATION DR,,Banks,130119703001,34.377724,-83.599625,Single family,4.0,3.0,2068.0,2022.0,178.82978723404256
197262733,SALE,SOLD,2023-05-12,365900.0,6584 RIVER STATION DR,,Banks,130119703001,34.377724,-83.599625,Single family,4.0,2.5,2340.0,2022.0,156.36752136752136
181938553,SALE,SOLD,2023-06-26,685000.0,209 THOMPSON ST,Homer Town,Banks,130119702003,34.321736,-83.493606,Single family,3.0,3.5,1998.0,2020.0,342.84284284284286
160262721,SALE,SOLD,2024-08-15,390000.0,240 NEW IMAGE DR,,Banks,130119703001,34.4038,-83.648304,Single family,4.0,3.0,2385.0,2021.0,163.52201257861634
159871689,SALE,SOLD,2023-08-28,320000.0,136 BROOKSIDE PL,Lula City,Banks,130119703001,34.394717,-83.652401,Single family,4.0,3.0,1731.0,2020.0,184.86424032351243
127346545,SALE,SOLD,2023-06-26,367000.0,125 WILD TURKEY PASS,Homer Town,Banks,130119702001,34.362419,-83.491094,Single family,3.0,0.0,2181.0,2020.0,168.27143512150388
127346545,SALE,SOLD,2023-05-19,359000.0,125 WILD TURKEY PASS,Homer Town,Banks,130119702001,34.362419,-83.491094,Single family,3.0,0.0,2181.0,2020.0,164.6033929390188
82930080,SALE,SOLD,2024-10-18,387000.0,3071 CEDAR RIDGE RD,,Banks,130119702003,34.346494,-83.397749,Single family,4.0,4.5,2272.0,2021.0,170.33450704225353
80740526,SALE,SOLD,2023-06-02,399900.0,214 OAKWOOD DR,,Banks,130119704002,34.280782,-83.447935,Single family,4.0,3.0,2098.0,2020.0,190.61010486177312
64990619,SALE,SOLD,2023-02-23,345900.0,2038 HIGHWAY 63,,Banks,130119704001,34.22139,-83.38427,Single family,3.0,2.0,1504.0,2021.0,229.98670212765958
469284403,SALE,SOLD,2023-06-16,390000.0,898 MOUNTAIN RANCH RD,,Habersham,131370002033,34.688967,-83.496739,Single family,4.0,3.0,2132.0,2023.0,182.9268292682927
458598914,SALE,SOLD,2024-09-23,427500.0,321 WATERFORD CIR,,Habersham,131370006031,34.497195,-83.620915,Single family,4.0,3.0,2582.0,2021.0,165.5693261037955
453256137,SALE,SOLD,2024-05-31,269000.0,174 RIVENDELL RD,,Habersham,131370001003,34.6274222,-83.4392859,Single family,3.0,2.0,1560.0,2024.0,172.43589743589743
303608288,SALE,SOLD,2024-02-29,346770.0,300 MAGNOLIA VILLAS DR,Cornelia City,Habersham,131370006041,34.5044997,-83.5544939,Single family,4.0,3.5,2408.0,2024.0,144.00747508305648
213169129,SALE,SOLD,2023-11-21,285900.0,270 HARVEST CHURCH RD,,Habersham,131370002041,34.630534,-83.605093,Single family,3.0,2.0,1504.0,2023.0,190.09308510638297
213167787,SALE,SOLD,2023-10-31,299900.0,222 HARVEST CHURCH RD,,Habersham,131370002041,34.630534,-83.605093,Single family,3.0,2.0,1504.0,2023.0,199.40159574468086
197987645,SALE,SOLD,2023-09-29,379900.0,197 MAGNOLIA VILLAS DR,Cornelia City,Habersham,131370006041,34.504517,-83.55722,Single family,4.0,3.0,2604.0,2022.0,145.89093701996927
197987645,SALE,SOLD,2023-02-22,346400.0,197 MAGNOLIA VILLAS DR,Cornelia City,Habersham,131370006041,34.504517,-83.55722,Single family,4.0,3.0,2604.0,2022.0,133.02611367127497
197985714,SALE,SOLD,2023-01-24,315000.0,177 MAGNOLIA VILLAS DR,Cornelia City,Habersham,131370006041,34.5044,-83.55732,Single family,4.0,2.0,2030.0,2022.0,155.17241379310346
197978000,SALE,SOLD,2023-09-22,406490.0,824 BLOSSOM LN,Cornelia City,Habersham,131370006041,34.506741,-83.552716,Single family,4.0,2.5,2307.0,2023.0,176.19852622453402
197522631,SALE,SOLD,2023-02-26,479900.0,413 STERLING MEADOWS CT,,Habersham,131370005021,34.580043,-83.510352,Single family,3.0,3.5,2338.0,2021.0,205.26090675791275
197522631,SALE,SOLD,2023-02-16,479900.0,413 STERLING MEADOWS CT,,Habersham,131370005021,34.580043,-83.510352,Single family,3.0,3.5,2338.0,2021.0,205.26090675791275
197522550,SALE,SOLD,2023-05-02,375000.0,2498 HIGHWAY 115,,Habersham,131370002011,34.5940268,-83.5988888,Single family,4.0,3.5,2238.0,2022.0,167.5603217158177
197504841,SALE,SOLD,2022-11-17,368300.0,2660 HIGHWAY 115,,Habersham,131370002011,34.59465,-83.59769,Single family,4.0,3.5,2231.0,2022.0,165.08292245629764
159625544,SALE,SOLD,2023-03-31,530300.0,125 CREST WINDS DR,,Habersham,131370002041,34.62807,-83.583909,Single family,3.0,2.5,2124.0,2020.0,249.6704331450094
97424237,SALE,SOLD,2023-03-31,365000.0,442 ALTO MUD CREEK RD,,Habersham,131370006011,34.463734,-83.583912,Single family,4.0,4.5,2092.0,2020.0,174.47418738049714
90395363,SALE,SOLD,2023-05-15,825000.0,5372 HIGHWAY 17,,Habersham,131370002012,34.646921,-83.629602,Single family,4.0,4.0,3195.0,2021.0,258.21596244131456
88835010,SALE,SOLD,2022-12-15,301400.0,662 TROJAN LN,Baldwin City,Habersham,131370006012,34.487615,-83.587204,Single family,3.0,2.5,1921.0,2022.0,156.8974492451848
66366425,SALE,SOLD,2023-01-31,225000.0,373 FAIRVIEW SCHOOL RD,,Habersham,131370002012,34.591734,-83.609319,Single family,2.0,0.0,1396.0,2020.0,161.17478510028653
469278221,SALE,SOLD,2023-10-30,279900.0,262 HARVEST CHURCH RD,,Habersham,131370002041,34.629035,-83.605406,Single family,3.0,2.0,1488.0,2023.0,188.1048387096774
469277802,SALE,SOLD,2023-08-25,350000.0,111 SMITH CT,Clarkesville City,Habersham,131370003003,34.606924,-83.525562,Single family,2.0,2.0,1190.0,2022.0,294.11764705882354
456018809,SALE,SOLD,2024-09-27,400000.0,113 FEATHERWOOD DR,,Habersham,131370005023,34.541238,-83.553284,Single family,4.0,3.5,2252.0,2024.0,177.61989342806393
456018809,SALE,SOLD,2023-02-21,300000.0,113 FEATHERWOOD DR,,Habersham,131370005023,34.541238,-83.553284,Single family,4.0,3.5,2252.0,2024.0,133.21492007104797
455710346,SALE,SOLD,2024-09-11,320000.0,925 SMITH LOOP,,Habersham,131370006032,34.553627,-83.586403,Single family,3.0,2.0,1450.0,2024.0,220.68965517241378
455237925,SALE,SOLD,2024-09-20,384900.0,346 BLUE RIDGE AVE,Demorest City,Habersham,131370005022,34.5689188,-83.5441573,Single family,4.0,2.5,2103.0,2024.0,183.02425106990015
452654261,SALE,SOLD,2024-10-18,900000.0,172 SUMMER RD,,Habersham,131370002033,34.701654,-83.462993,Single family,4.0,5.5,3700.0,2024.0,243.24324324324326
434982097,SALE,SOLD,2024-02-22,377695.0,308 MAGNOLIA VILLAS DR,Cornelia City,Habersham,131370006041,34.505784,-83.552177,Single family,5.0,4.5,2709.0,2024.0,139.42229605020302
433515207,SALE,SOLD,2024-04-30,315900.0,3039 HIGHWAY 17,,Habersham,131370002041,34.627583,-83.60368,Single family,3.0,2.0,1504.0,2023.0,210.03989361702128
198308137,SALE,SOLD,2023-11-16,305000.0,236 TWIN RIVER RD,,Habersham,131370002011,34.569354,-83.615969,Single family,3.0,2.0,1680.0,2022.0,181.54761904761904
198308137,SALE,SOLD,2023-07-05,269900.0,236 TWIN RIVER RD,,Habersham,131370002011,34.569354,-83.615969,Single family,3.0,2.0,1680.0,2022.0,160.6547619047619
198308137,SALE,SOLD,2023-05-25,269900.0,236 TWIN RIVER RD,,Habersham,131370002011,34.569354,-83.615969,Single family,3.0,2.0,1680.0,2022.0,160.6547619047619
198187014,SALE,SOLD,2024-01-30,379695.0,714 PATHWAY CIR,Cornelia City,Habersham,131370006041,34.505923,-83.553044,Single family,5.0,3.5,2628.0,2023.0,144.48059360730593
197857448,SALE,SOLD,2023-06-02,285525.0,290 MAGNOLIA VILLAS DR,Cornelia City,Habersham,131370006041,34.5044997,-83.5544939,Single family,3.0,2.0,1522.0,2023.0,187.59855453350855
153890430,SALE,SOLD,2024-07-12,369900.0,2259 PEA RIDGE RD,,Habersham,131370006031,34.512217,-83.632375,Single family,4.0,4.5,2200.0,2020.0,168.13636363636363
118830262,SALE,SOLD,2023-09-08,349900.0,241 HUNTINGTON MANOR CT,,Habersham,131370005023,34.533526,-83.557969,Single family,4.0,2.5,2041.0,2020.0,171.43557079862813
118830262,SALE,SOLD,2023-04-07,303550.0,241 HUNTINGTON MANOR CT,,Habersham,131370005023,34.533526,-83.557969,Single family,4.0,2.5,2041.0,2020.0,148.72611464968153
109077098,SALE,SOLD,2023-09-05,675000.0,5240 HIGHWAY 17,,Habersham,131370002012,34.645493,-83.628687,Single family,4.0,3.0,2400.0,2020.0,281.25
88837360,SALE,SOLD,2024-01-31,305000.0,709 DAWN PL,Baldwin City,Habersham,131370006012,34.489611,-83.589923,Single family,3.0,2.0,1603.0,2022.0,190.268247036806
64921816,SALE,SOLD,2023-01-31,297600.0,731 DAWN PL,Baldwin City,Habersham,131370006012,34.489616,-83.590689,Single family,3.0,2.5,1921.0,2022.0,154.91931285788652
456266141,SALE,SOLD,2024-04-30,315900.0,3049 STATE HIGHWAY 17,,Habersham,131370002041,34.627422,-83.60493,Single family,3.0,2.0,1503.0,2024.0,210.17964071856287
452810496,SALE,SOLD,2024-08-23,365000.0,156 ORCHARD RESERVE DR # A65,Cornelia City,Habersham,131370006041,34.508923,-83.548847,Single family,3.0,3.0,1732.0,2022.0,210.7390300230947
301447508,SALE,SOLD,2024-02-29,345550.0,109 MAGNOLIA VILLAS DR,Cornelia City,Habersham,131370006041,34.504257,-83.55763,Single family,4.0,3.5,2131.0,2024.0,162.15391834819334
278578894,SALE,SOLD,2023-11-21,292500.0,910 LAKEVIEW HTS,,Habersham,131370004001,34.5299737,-83.514445,Single family,3.0,2.0,1425.0,2023.0,205.26315789473685
258209385,SALE,SOLD,2024-03-29,319900.0,414 HARVEST CHURCH RD,,Habersham,131370002041,34.632855,-83.604307,Single family,4.0,3.0,1806.0,2024.0,177.13178294573643
213371206,SALE,SOLD,2023-11-17,579900.0,2051 HIGHWAY 197 N,,Habersham,131370002034,34.6450865,-83.5327042,Single family,3.0,3.5,2893.0,2023.0,200.44936052540615
213342548,SALE,SOLD,2024-03-28,305900.0,406 HARVEST CHURCH RD,,Habersham,131370002041,34.6312802,-83.6048909,Single family,4.0,3.5,1571.0,2023.0,194.71674092934435
213185226,SALE,SOLD,2024-01-31,322520.0,704 PATHWAY CIR,Cornelia City,Habersham,131370006041,34.505802,-83.553046,Single family,3.0,2.0,1830.0,2023.0,176.24043715846994
198219073,SALE,SOLD,2023-09-01,745000.0,551 MOUNTAIN VIEW LN,,Habersham,131370001001,34.6465257,-83.4728223,Single family,4.0,4.5,3550.0,2023.0,209.85915492957747
197984396,SALE,SOLD,2023-01-27,325000.0,229 MAGNOLIA VILLAS DR,Cornelia City,Habersham,131370006041,34.504635,-83.55705,Single family,4.0,3.0,2316.0,2022.0,140.3281519861831
197505377,SALE,SOLD,2023-02-09,385300.0,663 WHEELER RD,,Habersham,131370002011,34.58994,-83.59969,Single family,4.0,3.5,2242.0,2022.0,171.85548617305977
197502958,SALE,SOLD,2023-02-10,353200.0,2474 HIGHWAY 115,,Habersham,131370002011,34.592903,-83.6004,Single family,4.0,2.5,2340.0,2022.0,150.94017094017093
74938065,SALE,SOLD,2024-08-29,262000.0,234 SOUTHGATE RD,,Habersham,131370006013,34.438976,-83.616817,Single family,3.0,2.0,1456.0,2022.0,179.94505494505495
70042212,SALE,SOLD,2023-01-20,215000.0,305 MARYLAND ST,Demorest City,Habersham,131370005023,34.564158,-83.536403,Single family,3.0,2.0,1248.0,2021.0,172.27564102564102
454077927,SALE,SOLD,2024-08-16,519000.0,575 WHISPERING DL,,Habersham,131370001002,34.717503,-83.454926,Single family,3.0,3.5,1550.0,2023.0,334.83870967741933
453484731,SALE,SOLD,2024-06-17,603000.0,312 DOUBLE SPRINGS RD,,Habersham,131370005022,34.562731,-83.573618,Single family,4.0,3.5,2718.0,2024.0,221.8543046357616
453484731,SALE,SOLD,2024-05-17,603000.0,312 DOUBLE SPRINGS RD,,Habersham,131370005022,34.562731,-83.573618,Single family,4.0,3.5,2718.0,2024.0,221.8543046357616
434428779,SALE,SOLD,2024-02-15,510000.0,15660 HIGHWAY 197 N,,Habersham,131370002032,34.7872203,-83.5770167,Single family,2.0,2.0,1318.0,2023.0,386.94992412746586
433524406,SALE,SOLD,2024-05-02,315900.0,3019 HIGHWAY 17,,Habersham,131370002012,34.62753,-83.6011,Single family,4.0,2.5,1571.0,2024.0,201.08211330362826
433524406,SALE,SOLD,2023-10-27,243700.0,3019 HIGHWAY 17,,Habersham,131370002012,34.62753,-83.6011,Single family,4.0,2.5,1571.0,2024.0,155.12412476129853
274894675,SALE,SOLD,2024-08-30,315900.0,526 HARVEST CHURCH RD,,Habersham,131370002041,34.6312802,-83.6048909,Single family,3.0,2.0,1504.0,2024.0,210.03989361702128
197833764,SALE,SOLD,2023-08-21,331171.0,187 FAIRVIEW MEADOWS DR,,Habersham,131370005022,34.58059,-83.57776,Single family,3.0,2.0,1500.0,2023.0,220.78066666666666
197520563,SALE,SOLD,2023-03-09,598500.0,417 SWEETGRASS DR,,Habersham,131370005021,34.567055,-83.515903,Single family,4.0,3.0,3110.0,2022.0,192.443729903537
83611187,SALE,SOLD,2023-06-30,1199000.0,234 ORCHARD DR,,Habersham,131370001002,34.699861,-83.448521,Single family,4.0,5.5,5843.0,2020.0,205.2028067773404
79416888,SALE,SOLD,2024-08-26,775000.0,360 ROLLING HILLS LN,,Habersham,131370003002,34.622364,-83.490953,Single family,5.0,3.0,2332.0,2022.0,332.3327615780446
79294717,SALE,SOLD,2023-06-28,41500.0,120 OLD STAGE COACH RD,,Habersham,131370001002,34.709191,-83.43722,Single family,2.0,2.0,988.0,2023.0,42.00404858299595
79294717,SALE,SOLD,2023-06-22,39900.0,120 OLD STAGE COACH RD,,Habersham,131370001002,34.709191,-83.43722,Single family,2.0,2.0,988.0,2023.0,40.38461538461539
78554950,SALE,SOLD,2023-01-31,300000.0,665 TROJAN LN,Baldwin City,Habersham,131370006012,34.48721,-83.587081,Single family,3.0,2.5,1921.0,2022.0,156.16866215512755
76871916,SALE,SOLD,2024-03-06,298000.0,215 HIGHLAND POINTE DR,Baldwin City,Habersham,131370006012,34.489163,-83.586995,Single family,3.0,3.5,1720.0,2021.0,173.25581395348837
71471587,SALE,SOLD,2023-07-14,375000.0,464 HUNTINGTON LN,,Habersham,131370005023,34.530717,-83.556781,Single family,3.0,3.5,2503.0,2020.0,149.82021574111067
455794288,SALE,SOLD,2024-06-14,310900.0,927 SMITH LOOP,,Habersham,131370006032,34.5539488,-83.5864514,Single family,4.0,2.0,1488.0,2024.0,208.93817204301075
455700267,SALE,SOLD,2024-08-21,320900.0,198 JIM THOMAS RD,,Habersham,131370002012,34.602459,-83.596571,Single family,4.0,3.0,1852.0,2024.0,173.27213822894169
455304674,SALE,SOLD,2024-06-07,319900.0,3029 HIGHWAY 17,,Habersham,131370002012,34.627594,-83.601135,Single family,4.0,3.0,1852.0,2024.0,172.73218142548595
434486256,SALE,SOLD,2024-07-12,334000.0,227 HILLANDALE ST,,Habersham,131370005012,34.525349,-83.519436,Single family,3.0,2.0,1800.0,2023.0,185.55555555555554
433509714,SALE,SOLD,2023-12-21,407500.0,215 WATERFORD CIR,,Habersham,131370006031,34.497211,-83.619166,Single family,4.0,3.0,2012.0,2021.0,202.5347912524851
198798246,SALE,SOLD,2023-07-31,650000.0,145 HOLLAND PIPPIN DR,,Habersham,131370001002,34.708971,-83.442131,Single family,3.0,2.0,2520.0,2023.0,257.93650793650795
198798246,SALE,SOLD,2023-03-20,599000.0,145 HOLLAND PIPPIN DR,,Habersham,131370001002,34.708971,-83.442131,Single family,3.0,2.0,2520.0,2023.0,237.6984126984127
198695494,SALE,SOLD,2024-06-04,415900.0,826 WILBANKS RD,,Habersham,131370006012,34.484219,-83.592097,Single family,4.0,4.5,2254.0,2022.0,184.5164152617569
198218477,SALE,SOLD,2023-09-13,625000.0,124 ROCKFORD FARM DR,,Habersham,131370001001,34.647644,-83.47153,Single family,3.0,3.5,2600.0,2023.0,240.3846153846154
197831356,SALE,SOLD,2023-09-22,339364.0,347 MEADOWLARK RDG,,Habersham,131370005022,34.58059,-83.57776,Single family,3.0,2.0,1500.0,2023.0,226.24266666666668
197504001,SALE,SOLD,2023-01-29,391500.0,631 WHEELER RD,,Habersham,131370002011,34.589985,-83.59985,Single family,4.0,2.5,2340.0,2022.0,167.30769230769232
197504001,SALE,SOLD,2023-01-19,391420.0,631 WHEELER RD,,Habersham,131370002011,34.589985,-83.59985,Single family,4.0,2.5,2340.0,2022.0,167.27350427350427
